"year","age","sex","group","chronic_liver_disease","poisonings","suicides","vehicle_transport","alcohol_induced","assault_homicide","drug_induced","legal_intervention","motor_accidents","all_cause","population"
2010,84,"Male","Hispanic",20,0,3,8,12,0,2,0,6,1555,21298
2010,84,"Male","White Non-Hispanic",107,13,135,101,36,5,19,0,97,29720,316667
2011,0,"Female","Black Non-Hispanic",1,2,0,14,0,38,3,0,14,3094,300740
2011,0,"Female","Hispanic",1,0,0,10,0,20,0,0,10,2205,512571
2011,0,"Female","White Non-Hispanic",0,3,0,11,0,51,4,0,11,4760,1.01578e+006
2011,0,"Male","Black Non-Hispanic",0,3,0,16,0,56,8,0,16,3885,316146
2011,0,"Male","Hispanic",1,1,0,13,0,31,1,0,13,2618,536934
2011,0,"Male","White Non-Hispanic",1,4,0,26,0,73,6,0,25,6082,1.06215e+006
2011,1,"Female","Black Non-Hispanic",0,1,0,14,0,32,1,0,14,190,300095
2011,1,"Female","Hispanic",0,1,0,26,0,15,1,0,26,181,477373
2011,1,"Female","White Non-Hispanic",0,5,0,28,0,20,5,0,28,346,1.01075e+006
2011,1,"Male","Black Non-Hispanic",0,4,0,11,0,31,5,0,10,216,310875
2011,1,"Male","Hispanic",0,0,0,21,0,21,0,0,20,207,527022
2011,1,"Male","White Non-Hispanic",0,5,0,32,1,38,5,0,31,450,1.06046e+006
2011,2,"Female","Black Non-Hispanic",0,2,0,12,0,18,2,0,12,115,300096
2011,2,"Female","Hispanic",0,0,0,11,0,12,0,0,11,103,497374
2011,2,"Female","White Non-Hispanic",0,1,0,23,0,14,2,0,20,201,1.02385e+006
2011,2,"Male","Black Non-Hispanic",0,2,0,13,0,32,2,0,13,154,309341
2011,2,"Male","Hispanic",0,1,0,12,0,14,1,0,12,134,506199
2011,2,"Male","White Non-Hispanic",0,2,0,30,0,24,2,0,27,300,1.07337e+006
2011,3,"Female","Black Non-Hispanic",0,0,0,8,0,11,1,0,8,73,309997
2011,3,"Female","Hispanic",0,0,0,12,0,9,0,0,11,78,483014
2011,3,"Female","White Non-Hispanic",0,2,0,23,0,15,2,0,21,175,1.05665e+006
2011,3,"Male","Black Non-Hispanic",0,1,0,9,0,16,1,0,9,109,319181
2011,3,"Male","Hispanic",0,0,0,16,0,11,0,0,16,108,535076
2011,3,"Male","White Non-Hispanic",0,0,0,27,0,17,1,0,26,253,1.10718e+006
2011,4,"Female","Black Non-Hispanic",0,2,0,10,1,9,0,0,10,58,308037
2011,4,"Female","Hispanic",0,0,0,11,0,3,0,0,11,71,483653
2011,4,"Female","White Non-Hispanic",0,1,0,29,0,8,1,0,28,156,1.067e+006
2011,4,"Male","Black Non-Hispanic",0,1,0,13,0,5,1,0,13,96,319389
2011,4,"Male","Hispanic",0,0,0,16,0,9,0,0,16,90,534588
2011,4,"Male","White Non-Hispanic",0,0,0,19,0,14,0,0,17,174,1.12076e+006
2011,5,"Female","Black Non-Hispanic",0,1,0,7,0,4,1,0,7,50,301210
2011,5,"Female","Hispanic",0,0,0,4,0,2,0,0,4,50,473226
2011,5,"Female","White Non-Hispanic",0,1,0,22,0,3,1,0,19,129,1.06818e+006
2011,5,"Male","Black Non-Hispanic",0,0,0,6,0,10,0,0,6,79,310419
2011,5,"Male","Hispanic",0,1,0,8,0,6,1,0,7,70,504152
2011,5,"Male","White Non-Hispanic",0,0,0,20,0,6,0,0,20,162,1.12539e+006
2011,6,"Female","Black Non-Hispanic",0,0,0,7,0,5,0,0,6,52,295699
2011,6,"Female","Hispanic",0,0,0,9,0,3,0,0,9,44,442048
2011,6,"Female","White Non-Hispanic",0,0,0,21,0,6,0,0,19,102,1.07709e+006
2011,6,"Male","Black Non-Hispanic",0,1,0,8,0,3,1,0,8,54,306290
2011,6,"Male","Hispanic",0,2,0,17,0,4,2,0,16,64,483114
2011,6,"Male","White Non-Hispanic",0,0,0,25,0,6,0,0,20,151,1.13206e+006
2011,7,"Female","Black Non-Hispanic",0,0,1,8,0,2,0,0,8,49,293853
2011,7,"Female","Hispanic",0,0,0,6,0,2,0,0,6,39,442779
2011,7,"Female","White Non-Hispanic",0,0,0,15,0,3,0,0,14,105,1.09349e+006
2011,7,"Male","Black Non-Hispanic",0,0,0,6,0,1,0,0,6,61,303794
2011,7,"Male","Hispanic",0,0,0,10,0,1,0,0,10,46,471406
2011,7,"Male","White Non-Hispanic",0,0,0,32,0,7,0,0,30,140,1.15072e+006
2011,8,"Female","Black Non-Hispanic",0,0,0,4,0,4,0,0,4,37,291966
2011,8,"Female","Hispanic",0,0,0,8,0,0,0,0,8,47,454623
2011,8,"Female","White Non-Hispanic",0,0,0,25,0,8,0,0,24,114,1.09129e+006
2011,8,"Male","Black Non-Hispanic",0,0,0,6,0,5,0,0,6,58,301217
2011,8,"Male","Hispanic",0,0,1,9,0,0,0,0,9,43,433700
2011,8,"Male","White Non-Hispanic",0,0,0,41,0,10,0,0,37,159,1.14811e+006
2011,9,"Female","Black Non-Hispanic",0,1,0,3,0,0,1,0,3,45,296485
2011,9,"Female","Hispanic",0,0,0,6,0,4,0,0,5,39,438723
2011,9,"Female","White Non-Hispanic",0,0,0,22,0,4,0,0,21,104,1.0906e+006
2011,9,"Male","Black Non-Hispanic",0,1,2,7,0,2,1,0,6,42,305878
2011,9,"Male","Hispanic",0,0,1,9,0,0,0,0,9,48,456285
2011,9,"Male","White Non-Hispanic",0,0,0,31,0,8,1,0,27,134,1.14593e+006
2011,10,"Female","Black Non-Hispanic",0,1,0,8,0,3,1,0,8,66,306491
2011,10,"Female","Hispanic",0,0,0,6,0,2,0,0,5,36,441307
2011,10,"Female","White Non-Hispanic",1,0,2,16,0,9,0,0,15,89,1.12159e+006
2011,10,"Male","Black Non-Hispanic",0,0,2,8,0,4,0,0,8,62,317038
2011,10,"Male","Hispanic",0,0,3,6,0,2,0,0,6,40,431848
2011,10,"Male","White Non-Hispanic",0,0,3,29,0,7,0,0,25,141,1.17943e+006
2011,11,"Female","Black Non-Hispanic",0,0,0,4,0,1,0,0,4,31,314835
2011,11,"Female","Hispanic",0,0,0,5,0,0,0,0,5,35,448333
2011,11,"Female","White Non-Hispanic",0,0,1,20,0,6,0,0,18,98,1.14282e+006
2011,11,"Male","Black Non-Hispanic",0,0,3,12,0,3,0,0,12,67,326715
2011,11,"Male","Hispanic",0,0,5,13,0,3,0,0,12,65,432770
2011,11,"Male","White Non-Hispanic",0,3,6,27,0,8,3,0,24,155,1.2055e+006
2011,12,"Female","Black Non-Hispanic",0,1,2,7,0,3,1,0,7,41,307248
2011,12,"Female","Hispanic",0,1,3,5,0,1,1,0,4,41,434476
2011,12,"Female","White Non-Hispanic",0,0,6,25,0,4,0,0,20,109,1.13615e+006
2011,12,"Male","Black Non-Hispanic",0,0,9,7,0,3,1,0,7,64,318799
2011,12,"Male","Hispanic",0,0,6,10,0,3,0,0,10,66,443990
2011,12,"Male","White Non-Hispanic",0,0,13,38,0,5,0,0,34,179,1.19845e+006
2011,13,"Female","Black Non-Hispanic",0,0,4,6,0,3,1,0,6,47,308900
2011,13,"Female","Hispanic",0,0,1,7,0,0,0,1,7,41,419405
2011,13,"Female","White Non-Hispanic",0,1,16,31,0,2,3,0,25,135,1.13906e+006
2011,13,"Male","Black Non-Hispanic",0,0,9,8,0,11,0,0,7,93,320407
2011,13,"Male","Hispanic",0,0,6,11,0,7,0,0,11,64,438182
2011,13,"Male","White Non-Hispanic",0,5,37,38,0,7,5,0,36,214,1.20069e+006
2011,14,"Female","Black Non-Hispanic",0,0,4,4,0,3,0,0,4,48,308882
2011,14,"Female","Hispanic",0,1,16,6,0,4,3,0,5,72,439121
2011,14,"Female","White Non-Hispanic",0,3,22,52,0,8,6,0,45,196,1.14795e+006
2011,14,"Male","Black Non-Hispanic",0,1,7,17,0,19,1,0,16,104,318771
2011,14,"Male","Hispanic",0,1,16,11,0,10,1,0,10,102,451394
2011,14,"Male","White Non-Hispanic",0,7,62,77,1,8,7,0,72,292,1.20653e+006
2011,15,"Female","Black Non-Hispanic",0,0,8,12,0,6,0,0,12,63,309415
2011,15,"Female","Hispanic",0,1,7,10,0,5,2,0,10,57,413416
2011,15,"Female","White Non-Hispanic",0,6,47,61,0,10,12,0,54,227,1.15759e+006
2011,15,"Male","Black Non-Hispanic",0,1,11,23,0,37,2,1,22,131,319081
2011,15,"Male","Hispanic",0,2,16,25,0,24,2,0,23,128,409512
2011,15,"Male","White Non-Hispanic",0,15,102,83,0,14,18,0,82,360,1.22437e+006
2011,16,"Female","Black Non-Hispanic",0,0,7,19,0,19,3,0,19,88,323608
2011,16,"Female","Hispanic",0,4,12,9,1,3,3,0,9,69,440811
2011,16,"Female","White Non-Hispanic",0,20,46,121,0,11,22,0,118,312,1.17871e+006
2011,16,"Male","Black Non-Hispanic",0,4,23,37,0,99,4,1,37,245,336205
2011,16,"Male","Hispanic",1,3,28,43,0,43,4,1,42,181,466407
2011,16,"Male","White Non-Hispanic",0,30,156,184,1,20,36,0,175,580,1.24879e+006
2011,17,"Female","Black Non-Hispanic",0,0,6,28,0,24,1,1,27,115,339067
2011,17,"Female","Hispanic",0,4,11,30,0,11,4,0,30,93,427550
2011,17,"Female","White Non-Hispanic",0,30,50,153,1,12,35,0,152,374,1.1979e+006
2011,17,"Male","Black Non-Hispanic",0,8,20,42,0,164,8,2,41,323,352049
2011,17,"Male","Hispanic",0,10,36,69,1,62,9,0,67,267,473020
2011,17,"Male","White Non-Hispanic",0,57,204,212,1,29,61,1,201,750,1.26944e+006
2011,18,"Female","Black Non-Hispanic",0,1,3,27,0,33,1,0,27,128,347094
2011,18,"Female","Hispanic",1,2,18,30,0,7,4,0,29,109,426288
2011,18,"Female","White Non-Hispanic",0,43,57,171,0,22,51,0,167,416,1.21553e+006
2011,18,"Male","Black Non-Hispanic",0,9,31,68,0,256,9,5,66,485,362979
2011,18,"Male","Hispanic",0,26,49,115,1,109,26,2,112,402,479686
2011,18,"Male","White Non-Hispanic",0,137,250,389,1,44,151,0,377,1070,1.28868e+006
2011,19,"Female","Black Non-Hispanic",0,0,10,35,0,37,1,0,35,160,355341
2011,19,"Female","Hispanic",0,10,14,32,2,9,10,0,31,123,449492
2011,19,"Female","White Non-Hispanic",0,73,44,173,3,20,86,0,170,485,1.25687e+006
2011,19,"Male","Black Non-Hispanic",0,13,40,77,1,337,12,6,76,597,367519
2011,19,"Male","Hispanic",2,28,58,114,5,108,27,6,108,407,490553
2011,19,"Male","White Non-Hispanic",0,206,320,421,4,63,223,3,410,1381,1.32189e+006
2011,20,"Female","Black Non-Hispanic",0,6,5,29,0,29,10,0,29,164,361518
2011,20,"Female","Hispanic",1,9,14,42,1,9,10,0,42,125,444205
2011,20,"Female","White Non-Hispanic",0,84,59,175,1,21,92,0,170,517,1.29893e+006
2011,20,"Male","Black Non-Hispanic",1,10,54,84,2,347,10,9,84,645,366501
2011,20,"Male","Hispanic",1,29,63,111,4,103,28,3,109,423,488972
2011,20,"Male","White Non-Hispanic",0,267,333,388,2,55,294,1,377,1396,1.34526e+006
2011,21,"Female","Black Non-Hispanic",0,4,15,33,0,50,5,0,32,219,357256
2011,21,"Female","Hispanic",0,17,20,36,0,9,20,0,36,141,427365
2011,21,"Female","White Non-Hispanic",0,98,74,157,2,27,116,0,153,580,1.30742e+006
2011,21,"Male","Black Non-Hispanic",0,11,59,91,0,315,13,6,91,647,356882
2011,21,"Male","Hispanic",1,53,73,130,7,84,52,7,128,482,488092
2011,21,"Male","White Non-Hispanic",1,312,332,475,13,69,331,4,465,1612,1.34818e+006
2011,22,"Female","Black Non-Hispanic",2,6,9,37,0,34,9,0,37,205,335415
2011,22,"Female","Hispanic",0,14,7,30,0,14,15,0,30,126,403387
2011,22,"Female","White Non-Hispanic",1,118,70,139,5,31,135,0,136,592,1.26293e+006
2011,22,"Male","Black Non-Hispanic",0,15,53,79,2,348,13,3,76,676,330748
2011,22,"Male","Hispanic",2,46,74,136,13,115,36,3,134,493,467233
2011,22,"Male","White Non-Hispanic",1,390,380,439,8,66,416,7,418,1700,1.30349e+006
2011,23,"Female","Black Non-Hispanic",0,10,8,30,0,25,10,0,30,199,314273
2011,23,"Female","Hispanic",0,17,14,29,2,16,15,0,29,132,384815
2011,23,"Female","White Non-Hispanic",2,145,75,138,6,23,160,0,135,624,1.2436e+006
2011,23,"Male","Black Non-Hispanic",1,21,64,64,0,339,21,5,63,668,307540
2011,23,"Male","Hispanic",0,48,65,141,5,103,53,8,139,494,468499
2011,23,"Male","White Non-Hispanic",1,398,373,414,13,65,416,1,389,1679,1.27627e+006
2011,24,"Female","Black Non-Hispanic",2,8,8,20,2,32,12,0,20,195,302755
2011,24,"Female","Hispanic",0,11,8,24,0,15,11,1,24,128,388986
2011,24,"Female","White Non-Hispanic",2,127,74,109,5,27,151,0,106,612,1.22667e+006
2011,24,"Male","Black Non-Hispanic",1,25,53,76,4,266,24,7,72,623,292504
2011,24,"Male","Hispanic",1,46,48,124,9,84,47,3,120,446,463262
2011,24,"Male","White Non-Hispanic",7,402,367,400,15,72,428,1,371,1694,1.26201e+006
2011,25,"Female","Black Non-Hispanic",0,7,11,14,1,36,12,0,14,215,298379
2011,25,"Female","Hispanic",0,9,12,32,0,16,14,0,31,150,405100
2011,25,"Female","White Non-Hispanic",6,154,74,125,6,29,179,0,120,682,1.24002e+006
2011,25,"Male","Black Non-Hispanic",0,16,71,73,0,283,20,2,72,636,284817
2011,25,"Male","Hispanic",2,46,62,109,12,86,42,3,104,430,469125
2011,25,"Male","White Non-Hispanic",5,450,352,341,13,74,480,11,328,1721,1.27068e+006
2011,26,"Female","Black Non-Hispanic",2,17,11,33,2,38,20,0,32,248,297719
2011,26,"Female","Hispanic",1,15,8,24,1,10,17,0,24,129,409895
2011,26,"Female","White Non-Hispanic",6,194,84,99,15,34,219,0,94,727,1.25671e+006
2011,26,"Male","Black Non-Hispanic",1,22,47,84,0,250,25,3,81,622,281440
2011,26,"Male","Hispanic",2,48,75,92,9,86,45,5,86,440,471735
2011,26,"Male","White Non-Hispanic",8,434,387,348,20,69,467,4,330,1750,1.28287e+006
2011,27,"Female","Black Non-Hispanic",0,7,6,22,2,28,7,0,22,215,286523
2011,27,"Female","Hispanic",1,13,14,26,1,12,16,0,25,141,395191
2011,27,"Female","White Non-Hispanic",9,171,89,104,14,32,191,0,100,702,1.21853e+006
2011,27,"Male","Black Non-Hispanic",2,29,31,74,4,238,31,5,72,569,266515
2011,27,"Male","Hispanic",2,53,51,94,9,60,51,3,89,431,454896
2011,27,"Male","White Non-Hispanic",11,476,354,303,27,74,508,4,289,1733,1.23966e+006
2011,28,"Female","Black Non-Hispanic",1,17,10,22,1,15,19,0,21,245,290635
2011,28,"Female","Hispanic",1,10,11,23,1,11,11,0,23,135,404858
2011,28,"Female","White Non-Hispanic",8,165,83,106,14,27,185,0,103,734,1.24086e+006
2011,28,"Male","Black Non-Hispanic",1,28,50,79,4,211,35,1,74,589,268698
2011,28,"Male","Hispanic",5,58,48,84,16,65,52,4,82,424,462902
2011,28,"Male","White Non-Hispanic",7,502,391,303,31,59,534,5,280,1803,1.26009e+006
2011,29,"Female","Black Non-Hispanic",2,15,12,30,3,27,17,0,29,285,292416
2011,29,"Female","Hispanic",5,17,18,18,4,16,21,0,16,160,408973
2011,29,"Female","White Non-Hispanic",12,202,95,89,13,29,227,0,84,837,1.24123e+006
2011,29,"Male","Black Non-Hispanic",0,29,51,66,4,220,29,4,66,622,266890
2011,29,"Male","Hispanic",7,61,43,82,17,75,55,3,81,422,462807
2011,29,"Male","White Non-Hispanic",13,528,371,277,38,77,551,6,262,1862,1.25992e+006
2011,30,"Female","Black Non-Hispanic",1,23,14,21,2,21,26,1,20,302,291207
2011,30,"Female","Hispanic",5,16,12,21,5,7,17,0,19,163,412832
2011,30,"Female","White Non-Hispanic",9,218,102,102,16,29,264,1,101,876,1.23323e+006
2011,30,"Male","Black Non-Hispanic",7,35,43,59,8,206,34,5,57,635,264562
2011,30,"Male","Hispanic",11,68,43,86,22,59,59,2,81,451,455909
2011,30,"Male","White Non-Hispanic",19,491,362,246,37,84,534,7,230,1830,1.25121e+006
2011,31,"Female","Black Non-Hispanic",1,19,12,22,4,17,23,0,22,352,302923
2011,31,"Female","Hispanic",5,20,8,21,5,11,23,0,21,177,415197
2011,31,"Female","White Non-Hispanic",15,200,132,93,19,21,246,0,89,939,1.24548e+006
2011,31,"Male","Black Non-Hispanic",6,32,42,70,8,198,34,4,70,610,276566
2011,31,"Male","Hispanic",5,57,72,79,16,62,55,7,77,457,473573
2011,31,"Male","White Non-Hispanic",15,489,366,288,33,53,523,11,278,1912,1.27096e+006
2011,32,"Female","Black Non-Hispanic",3,22,13,31,5,19,26,0,30,367,284146
2011,32,"Female","Hispanic",2,16,4,20,3,10,17,0,18,162,396004
2011,32,"Female","White Non-Hispanic",14,238,99,90,21,27,267,0,87,953,1.17781e+006
2011,32,"Male","Black Non-Hispanic",3,33,41,56,7,176,35,1,53,592,256082
2011,32,"Male","Hispanic",12,58,44,78,19,69,52,3,76,490,432058
2011,32,"Male","White Non-Hispanic",31,464,335,250,44,57,501,8,234,1891,1.19774e+006
2011,33,"Female","Black Non-Hispanic",4,23,5,18,6,27,23,0,17,358,274248
2011,33,"Female","Hispanic",7,17,11,11,7,13,21,0,11,172,353574
2011,33,"Female","White Non-Hispanic",15,207,90,84,24,25,235,0,80,942,1.15598e+006
2011,33,"Male","Black Non-Hispanic",5,35,37,45,4,136,39,4,43,552,246515
2011,33,"Male","Hispanic",16,50,59,65,20,51,53,3,62,458,429462
2011,33,"Male","White Non-Hispanic",27,442,370,229,54,59,479,4,213,1923,1.17238e+006
2011,34,"Female","Black Non-Hispanic",4,25,8,13,4,13,26,0,13,352,272158
2011,34,"Female","Hispanic",3,32,10,20,4,12,34,0,20,205,395945
2011,34,"Female","White Non-Hispanic",23,218,91,86,28,32,250,0,82,1071,1.14417e+006
2011,34,"Male","Black Non-Hispanic",3,32,33,53,8,143,34,2,50,591,242297
2011,34,"Male","Hispanic",14,71,49,56,20,51,72,1,51,464,422797
2011,34,"Male","White Non-Hispanic",36,413,354,221,56,56,443,2,213,1866,1.15949e+006
2011,35,"Female","Black Non-Hispanic",4,11,8,15,3,22,12,0,15,377,261199
2011,35,"Female","Hispanic",1,16,8,19,0,17,18,0,18,198,390063
2011,35,"Female","White Non-Hispanic",19,232,82,82,25,30,267,0,80,1038,1.10496e+006
2011,35,"Male","Black Non-Hispanic",4,28,35,50,7,125,33,5,48,583,232889
2011,35,"Male","Hispanic",20,45,46,65,27,44,44,1,63,438,415206
2011,35,"Male","White Non-Hispanic",42,407,317,190,81,47,446,7,179,1887,1.11898e+006
2011,36,"Female","Black Non-Hispanic",4,19,6,17,6,21,20,0,16,433,269433
2011,36,"Female","Hispanic",4,27,5,20,4,7,32,0,20,204,380715
2011,36,"Female","White Non-Hispanic",37,215,120,75,40,27,273,0,71,1161,1.14737e+006
2011,36,"Male","Black Non-Hispanic",2,34,41,56,7,113,34,0,55,593,240588
2011,36,"Male","Hispanic",31,60,55,53,37,62,59,1,52,503,419831
2011,36,"Male","White Non-Hispanic",43,357,324,200,58,59,392,3,191,1942,1.16581e+006
2011,37,"Female","Black Non-Hispanic",3,25,5,15,2,18,27,0,15,443,261918
2011,37,"Female","Hispanic",9,18,7,18,11,9,18,0,18,234,374698
2011,37,"Female","White Non-Hispanic",29,206,107,79,30,17,247,0,74,1154,1.11832e+006
2011,37,"Male","Black Non-Hispanic",6,33,34,60,6,102,39,4,59,686,231652
2011,37,"Male","Hispanic",23,60,42,59,40,30,53,2,58,470,399658
2011,37,"Male","White Non-Hispanic",45,360,364,178,71,48,396,5,162,2041,1.13029e+006
2011,38,"Female","Black Non-Hispanic",13,22,6,19,9,21,25,0,19,505,271095
2011,38,"Female","Hispanic",7,23,10,15,7,11,25,0,14,250,377762
2011,38,"Female","White Non-Hispanic",44,240,117,56,56,23,272,1,54,1329,1.14857e+006
2011,38,"Male","Black Non-Hispanic",7,34,38,62,10,115,38,4,55,693,239261
2011,38,"Male","Hispanic",33,56,57,56,41,28,53,1,52,495,392409
2011,38,"Male","White Non-Hispanic",65,416,338,221,92,45,443,4,208,2290,1.1551e+006
2011,39,"Female","Black Non-Hispanic",6,31,7,10,7,17,32,0,10,500,280965
2011,39,"Female","Hispanic",9,14,7,21,11,9,20,0,21,243,374416
2011,39,"Female","White Non-Hispanic",41,263,129,101,45,33,304,0,99,1522,1.23077e+006
2011,39,"Male","Black Non-Hispanic",7,52,44,55,12,95,55,2,52,733,249314
2011,39,"Male","Hispanic",34,60,46,60,50,37,53,3,59,521,389236
2011,39,"Male","White Non-Hispanic",77,429,433,291,105,63,475,6,277,2679,1.24109e+006
2011,40,"Female","Black Non-Hispanic",7,37,11,19,5,11,40,1,19,593,295186
2011,40,"Female","Hispanic",11,29,8,19,11,11,30,0,19,269,373174
2011,40,"Female","White Non-Hispanic",69,282,128,94,74,37,330,0,88,1825,1.34245e+006
2011,40,"Male","Black Non-Hispanic",8,42,36,69,20,112,42,1,67,873,260259
2011,40,"Male","Hispanic",19,58,49,65,41,33,60,1,64,548,386760
2011,40,"Male","White Non-Hispanic",94,459,461,256,141,60,505,4,241,3002,1.35332e+006
2011,41,"Female","Black Non-Hispanic",10,29,6,18,9,10,35,0,18,629,293065
2011,41,"Female","Hispanic",12,22,12,16,13,6,27,0,16,305,367815
2011,41,"Female","White Non-Hispanic",75,280,154,78,68,25,343,0,78,1902,1.37017e+006
2011,41,"Male","Black Non-Hispanic",11,47,32,50,20,77,52,3,49,815,263439
2011,41,"Male","Hispanic",47,53,41,50,48,26,47,1,43,558,389356
2011,41,"Male","White Non-Hispanic",123,469,471,249,175,64,503,8,224,3253,1.38572e+006
2011,42,"Female","Black Non-Hispanic",10,42,11,14,8,20,49,0,14,708,272239
2011,42,"Female","Hispanic",15,24,7,11,12,12,27,0,11,308,344151
2011,42,"Female","White Non-Hispanic",86,318,146,99,108,33,387,1,96,2174,1.31604e+006
2011,42,"Male","Black Non-Hispanic",10,40,26,46,18,70,42,1,46,869,243937
2011,42,"Male","Hispanic",56,56,28,58,62,28,57,1,57,624,362347
2011,42,"Male","White Non-Hispanic",138,424,479,247,198,61,467,4,223,3401,1.32485e+006
2011,43,"Female","Black Non-Hispanic",14,26,9,19,8,22,30,0,19,743,274447
2011,43,"Female","Hispanic",9,29,12,20,9,11,34,0,18,348,330954
2011,43,"Female","White Non-Hispanic",100,301,159,95,106,28,357,0,93,2275,1.28897e+006
2011,43,"Male","Black Non-Hispanic",21,64,22,59,20,74,72,2,57,1015,245111
2011,43,"Male","Hispanic",55,46,39,46,61,36,52,2,41,665,353034
2011,43,"Male","White Non-Hispanic",160,388,434,240,207,65,403,5,224,3538,1.29705e+006
2011,44,"Female","Black Non-Hispanic",15,31,12,12,14,16,41,0,11,811,275214
2011,44,"Female","Hispanic",16,27,14,13,11,6,30,0,13,355,324508
2011,44,"Female","White Non-Hispanic",111,326,155,104,107,22,387,0,101,2548,1.3209e+006
2011,44,"Male","Black Non-Hispanic",17,44,28,51,26,62,46,1,50,1009,243943
2011,44,"Male","Hispanic",58,52,30,48,66,21,48,2,47,656,332750
2011,44,"Male","White Non-Hispanic",193,465,446,270,247,49,513,7,252,3930,1.32016e+006
2011,45,"Female","Black Non-Hispanic",23,29,5,15,21,13,37,0,15,917,285400
2011,45,"Female","Hispanic",21,18,9,17,17,6,21,0,16,386,319966
2011,45,"Female","White Non-Hispanic",109,337,170,92,116,32,404,0,85,2821,1.35354e+006
2011,45,"Male","Black Non-Hispanic",21,52,33,65,33,70,54,1,62,1222,254568
2011,45,"Male","Hispanic",62,52,34,61,54,24,55,2,57,735,335186
2011,45,"Male","White Non-Hispanic",218,493,508,257,270,56,532,7,234,4486,1.3521e+006
2011,46,"Female","Black Non-Hispanic",19,42,8,11,20,29,46,0,11,1026,299882
2011,46,"Female","Hispanic",30,21,9,13,28,6,23,1,13,423,318112
2011,46,"Female","White Non-Hispanic",166,406,201,96,164,36,490,1,92,3448,1.46369e+006
2011,46,"Male","Black Non-Hispanic",24,51,31,49,32,76,53,1,48,1306,268513
2011,46,"Male","Hispanic",96,59,42,45,85,28,55,1,42,836,337529
2011,46,"Male","White Non-Hispanic",249,486,536,313,300,70,524,7,281,5166,1.45803e+006
2011,47,"Female","Black Non-Hispanic",22,39,6,24,25,20,42,0,22,1145,299113
2011,47,"Female","Hispanic",36,21,7,18,25,4,27,0,18,453,313441
2011,47,"Female","White Non-Hispanic",199,379,184,121,181,41,435,1,116,3768,1.52495e+006
2011,47,"Male","Black Non-Hispanic",28,68,35,52,31,66,82,2,50,1495,266446
2011,47,"Male","Hispanic",90,60,30,46,87,22,59,3,44,901,320960
2011,47,"Male","White Non-Hispanic",309,515,561,315,359,62,559,3,280,6133,1.5118e+006
2011,48,"Female","Black Non-Hispanic",30,43,10,22,27,13,52,0,22,1285,296214
2011,48,"Female","Hispanic",32,25,9,16,23,9,28,0,15,538,300596
2011,48,"Female","White Non-Hispanic",202,410,185,106,180,30,477,2,99,4151,1.54789e+006
2011,48,"Male","Black Non-Hispanic",41,82,35,54,52,62,88,4,50,1620,263544
2011,48,"Male","Hispanic",94,55,33,57,88,20,55,2,56,977,304728
2011,48,"Male","White Non-Hispanic",375,558,567,318,399,83,612,6,296,6695,1.52863e+006
2011,49,"Female","Black Non-Hispanic",29,48,7,16,24,19,61,0,16,1354,294450
2011,49,"Female","Hispanic",35,26,10,15,25,6,26,0,15,483,289157
2011,49,"Female","White Non-Hispanic",236,417,213,104,239,24,514,0,93,4811,1.5731e+006
2011,49,"Male","Black Non-Hispanic",39,71,27,59,42,55,76,2,57,1663,260321
2011,49,"Male","Hispanic",107,58,37,46,112,26,67,1,40,1027,292775
2011,49,"Male","White Non-Hispanic",410,599,605,324,490,69,638,7,297,7542,1.55015e+006
2011,50,"Female","Black Non-Hispanic",31,46,10,18,28,12,59,0,18,1471,296354
2011,50,"Female","Hispanic",39,21,11,12,29,2,28,0,12,536,279527
2011,50,"Female","White Non-Hispanic",249,417,204,103,230,40,500,0,97,5322,1.61824e+006
